,cpara_id,question_code,answer,question_type,domain,date_of_event,date_of_previous_event,timestamp_created_x,is_void_x,timestamp_updated_x,caregiver_id,event_id,household_id,person_id,question_id
939,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,2f1e6450-78f3-420c-925b-f7483a9fda2b,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1047205,963c3f65-a064-44ab-b818-29f665ea9ef1
940,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,7b3b3469-a86f-489b-b69b-ecf299bf678f,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1037827,963c3f65-a064-44ab-b818-29f665ea9ef1
941,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,773e0559-2b68-43f1-b37e-056f427c01c5,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1039476,963c3f65-a064-44ab-b818-29f665ea9ef1
942,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,b102434a-2c80-4944-848a-754b1cfe2b5e,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1040521,963c3f65-a064-44ab-b818-29f665ea9ef1
943,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,3aa907e7-a359-4f69-bac7-e84aa6de5a6a,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
944,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,e8b19faf-c92b-4bd6-8786-fdf3731365dd,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1047205,963c3f65-a064-44ab-b818-29f665ea9ef1
945,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,02bbe069-3f14-4324-8980-d86c33e4f606,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
946,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,62ec5100-4e31-48f3-8dab-1e2c085ea338,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
947,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,ef510532-3a28-4a23-aaf5-41193360db62,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1039476,963c3f65-a064-44ab-b818-29f665ea9ef1
948,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,cf8fd9de-a74a-4820-8696-be1ed59e6244,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1040521,963c3f65-a064-44ab-b818-29f665ea9ef1
949,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,0e777d5b-279f-40fa-bef2-e34b15217c6a,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1047205,963c3f65-a064-44ab-b818-29f665ea9ef1
950,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,02bdcb21-7f39-4936-b7a6-bfa9bf0a1177,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1039476,963c3f65-a064-44ab-b818-29f665ea9ef1
951,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,bf0dabf2-f1a9-46cc-b093-a0fe4b1b7f9f,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1040521,963c3f65-a064-44ab-b818-29f665ea9ef1
952,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,03092012-4e26-4dd0-a265-b2eee1fead3b,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
953,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,36f34626-04a4-4746-adee-45b8fc5666c9,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1047205,963c3f65-a064-44ab-b818-29f665ea9ef1
954,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,a6f04c7f-52ea-412b-a27d-c0fc8acb842c,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1037827,963c3f65-a064-44ab-b818-29f665ea9ef1
955,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,6dbb4467-898b-4bef-8411-7cad97c96ab1,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1037827,963c3f65-a064-44ab-b818-29f665ea9ef1
956,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,84d76b28-1498-4c44-9b8f-211daa801ed4,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1039476,963c3f65-a064-44ab-b818-29f665ea9ef1
957,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,beb33153-e7b8-437e-8152-71eba8e8b175,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1040521,963c3f65-a064-44ab-b818-29f665ea9ef1
958,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,b9e5b7a4-63a6-4f28-baa4-de36c81195fb,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
959,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,0ce97325-1f78-4074-a6ea-8ac4f23d1402,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1047205,963c3f65-a064-44ab-b818-29f665ea9ef1
960,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,8f01b083-ceb5-480f-9f66-73ff88403e41,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1037827,963c3f65-a064-44ab-b818-29f665ea9ef1
961,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,8fdae992-1a96-4cee-8200-da28e32116f7,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1039476,963c3f65-a064-44ab-b818-29f665ea9ef1
962,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,f9a4b34e-9fbd-4313-b95a-62fddf2cbea5,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1040521,963c3f65-a064-44ab-b818-29f665ea9ef1
963,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,a355dbd5-a526-47ca-a9c1-26f110adf217,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
964,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,886d9ae2-eff9-45a7-87ce-19898846e090,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1047205,963c3f65-a064-44ab-b818-29f665ea9ef1
965,,CP1q,na,CG,DHNU,2022-08-20,,2022-12-08 15:05:38,f,,1032459.0,c0ca588d-c81e-45ae-b91d-926dfba35900,a6b428ca-4d48-4d94-ac43-edad4c4bedbd,1042194,963c3f65-a064-44ab-b818-29f665ea9ef1
966,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,656994a0-2808-439b-8216-40fb237cf761,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
967,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,0cdf3c9a-a7ef-42fd-a1b8-edf1bd69c068,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
968,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,79ee5ca6-06e6-444a-80ab-409373bf6883,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
969,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,b7217730-2133-49b3-8615-28d7fde2c1c0,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
970,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,0690c56e-2126-4ee8-b66a-11de5e6e564b,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
971,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,3378aa23-d149-44f5-b78a-888a5b97288d,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
972,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,361b0f1e-342e-4779-857b-dd629e305e3c,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
973,,CP1q,na,CG,DHNU,2022-09-29,,2023-02-17 08:27:21,f,,1032473.0,a29d7da2-3943-44b2-a124-83c255b027ce,96127bf1-5abb-4f81-908a-e9bff746bb02,1042419,963c3f65-a064-44ab-b818-29f665ea9ef1
974,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,c987784a-fba7-4bf7-805a-5f284cd8be12,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
975,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,b624fd2c-7fc7-4cc2-9cfb-02ee671d56f8,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
976,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,354c9105-8dce-4647-b03d-776501b7035a,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
977,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,92d583e7-bd6c-4a02-8b0c-2ce403b6403b,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
978,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,e9deb9a1-d11e-4a9e-9653-310d556142bc,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
979,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,8d3a63e1-4d4a-4069-9ed0-07d95d213b97,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
980,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,7d132a4e-cea7-4691-80d1-f88a892b9c09,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
981,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,ac85d82b-44fc-491d-8b8e-0a81de1e0edd,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
982,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,83ebe1ed-c62b-4a98-aa2f-93bc0ef059a9,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
983,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,7c4d1004-9e25-4448-979a-b78786f3fa47,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
984,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,059d48ef-bd78-4f97-9854-e82ec2f396e3,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
985,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,53e14069-53c7-4f8c-984d-05d8fcec2727,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
986,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,7619c98b-6c63-4390-992e-31c03378b93b,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
987,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,de3b4430-1fae-42df-9fa2-8b3a61a5f8f3,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
988,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,9c0b9a99-d614-437a-84fd-689243d879de,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
989,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,ee53c18c-46d4-4904-a217-12c5045d7690,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,3478291,963c3f65-a064-44ab-b818-29f665ea9ef1
990,,CP1q,Yes,CG,DHNU,2022-08-10,,2022-12-08 18:40:01,f,,1032484.0,27e95e26-89ce-45a7-91d9-46b3bc4c13d8,6f3f2b98-6723-48d4-b6a4-562a5eea34b2,1044903,963c3f65-a064-44ab-b818-29f665ea9ef1
991,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,b643b472-5637-4e2d-9561-c80c0bbac27f,544af3b4-e4e0-4279-86fd-f0d5525b88bc,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
992,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,c40682ab-3b65-4fdf-883e-4b82d8b08b5c,544af3b4-e4e0-4279-86fd-f0d5525b88bc,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
993,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,edb223d6-fd4d-4227-bc14-f054780ad56e,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
994,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,bc6d7699-d824-4132-b37b-b112be5a61bb,58f8b2ca-8351-49eb-866d-943bcf47d3fd,3620794,963c3f65-a064-44ab-b818-29f665ea9ef1
995,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,c1dbd47b-0886-480b-8e32-a10f1757703b,58f8b2ca-8351-49eb-866d-943bcf47d3fd,3620794,963c3f65-a064-44ab-b818-29f665ea9ef1
996,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,56de4280-46a4-4843-aade-d57b715cf381,544af3b4-e4e0-4279-86fd-f0d5525b88bc,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
997,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,74c601a7-673f-40d1-95df-21abbb1028d5,544af3b4-e4e0-4279-86fd-f0d5525b88bc,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
998,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,c089ae8c-1485-4077-96d4-66b6db0dd9d8,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
999,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,71d74d80-6a17-4132-aa96-60dbe7b06cf9,58f8b2ca-8351-49eb-866d-943bcf47d3fd,3620794,963c3f65-a064-44ab-b818-29f665ea9ef1
1000,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,840b88d0-fdca-4036-9f29-56f9fa641185,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
1001,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,d14d1861-9384-47c2-be0a-828ca624fb71,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
1002,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,fb4d2179-9d26-4a79-9aa9-0ddfdfb87e55,544af3b4-e4e0-4279-86fd-f0d5525b88bc,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
1003,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,f536a4d2-1e7d-407a-8b00-9eab278fad35,544af3b4-e4e0-4279-86fd-f0d5525b88bc,3620794,963c3f65-a064-44ab-b818-29f665ea9ef1
1004,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,e85f71b9-037a-4319-b029-d81c7f90ab3c,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
1005,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,e4d2676a-b828-4bd8-996c-f630432372d3,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
1006,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,90a53449-b60e-4dba-a028-d67dfed58cf5,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
1007,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,fe67cb6b-17f5-40f0-b086-494201fd7e0c,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
1008,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,f7524044-32f3-4cdf-903c-503bd2731c44,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
1009,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,0e7be202-cd88-4160-873b-e0ecf8e559c9,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
1010,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,a9bdb34d-aad5-4d9d-9ef7-f91e16a0b136,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
1011,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,0ef10c73-10cc-407e-bbe9-206d3da2ef33,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
1012,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,d707d75e-5d62-419b-bce6-80a53af77865,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
1013,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,9fde9104-dced-4ad5-8a6a-61d00e8a1b13,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
1014,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,9195a396-e946-4696-9002-2977c62b4865,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
1015,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,55bafee9-c2e5-4555-915e-423fc6d59eef,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
1016,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,a90909c8-0cb6-463b-a028-284c53296b49,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1039905,963c3f65-a064-44ab-b818-29f665ea9ef1
1017,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,d84f3279-6d7a-44e2-ab95-a21b6a866453,58f8b2ca-8351-49eb-866d-943bcf47d3fd,1042737,963c3f65-a064-44ab-b818-29f665ea9ef1
1018,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,5e4d3c73-2244-4e34-8d53-d6362d413fd7,544af3b4-e4e0-4279-86fd-f0d5525b88bc,1042738,963c3f65-a064-44ab-b818-29f665ea9ef1
1019,,CP1q,na,CG,DHNU,2022-08-30,,2023-01-23 13:41:42,f,,1032486.0,e7ac4634-a18c-4892-9b99-377c59fbbe35,58f8b2ca-8351-49eb-866d-943bcf47d3fd,3620794,963c3f65-a064-44ab-b818-29f665ea9ef1
1020,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,5220131a-e879-4e81-8f26-033f41c0264e,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1021,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,7bd87e3c-a5c6-4f69-b0fb-2a7678089dee,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1022,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,caa39102-ce97-4dab-beaa-36f7865cbc47,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1023,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,d6b9490b-3625-43ef-9566-ed8c345b1124,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1024,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,be3d806b-2b19-4c7f-a119-df3d5604df95,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1025,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,195de803-8530-4679-8580-6de280dd8422,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1026,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,23983664-a25a-4f6d-8e4c-ea1e3a5181c4,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1027,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,7780362a-623f-46df-824b-d1f5eda6e550,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1028,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,bca83776-01bb-4d45-a1f1-0687c1571094,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1029,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,b86a6cb1-904e-43c6-8126-3aed6ee4430d,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1030,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,02f2f48e-fe23-41f7-bf33-546cc69a3908,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1031,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,350e6e75-2a5f-4c9d-b1e8-49a15d640286,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1032,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,e56cab69-cda8-4e0b-9e0a-2d2e15a0c020,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1033,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,ffaaf1ec-1f42-4375-9919-42fae12a3588,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1043941,963c3f65-a064-44ab-b818-29f665ea9ef1
1034,,CP1q,na,CG,DHNU,2022-11-14,,2023-01-25 11:17:42,f,,1032499.0,2beafc31-463b-4e68-b343-57c14e12b210,c0526c9f-5bea-4726-9ee5-835ea1fc5129,1042001,963c3f65-a064-44ab-b818-29f665ea9ef1
1035,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,fcae9587-0219-4530-8ea2-837cc38eae33,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1036,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,02aa1aea-6917-44bb-980c-1418724d159b,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1037,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,f35bb2c9-d4a4-4b33-8f46-db9124e3a5d8,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1038,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,888b48a8-24b3-43c0-946d-f6fcaf586396,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1039,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,211ad4cf-253f-4b1d-9e8c-fa7088236594,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1040,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,fb82d0a2-f7cf-41e5-8370-8a2004734fc0,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1041,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,86785985-25be-4557-9f08-8aa27882ed7c,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
1042,,CP1q,na,CG,DHNU,2022-08-28,,2022-12-02 11:55:26,f,,1032508.0,ade81895-3231-42f1-a8c6-80dd6a739090,9afc33d6-acb8-4454-b776-a9bd876cb957,1042415,963c3f65-a064-44ab-b818-29f665ea9ef1
